Time,Node,PortIndex,IrnRtxByte
+1135500000.0ns,h3,0,921312963
+1135500000.0ns,h4,0,1128195794
+1135500000.0ns,h5,0,980026363
+1135500000.0ns,h6,0,954832937
+1135500000.0ns,h7,0,665011379
+1135500000.0ns,h8,0,545933969
+1135500000.0ns,h9,0,983700605
+1135500000.0ns,h10,0,528261167
+1135500000.0ns,h11,0,860860241
+1135500000.0ns,h12,0,763615849
+1135500000.0ns,h13,0,1136025959
+1135500000.0ns,h14,0,1058539199
+1135500000.0ns,h15,0,1041981633
+1135500000.0ns,h16,0,708109258
+1135500000.0ns,h17,0,0
+1135500000.0ns,h18,0,0
+1135500000.0ns,h19,0,0
+1135500000.0ns,h20,0,0
+1135500000.0ns,h21,0,0
+1135500000.0ns,h22,0,0
+1135500000.0ns,h23,0,0
+1135500000.0ns,h24,0,0
+1135500000.0ns,h25,0,0
+1135500000.0ns,h26,0,0
+1135500000.0ns,h27,0,0
+1135500000.0ns,h28,0,0
+1135500000.0ns,h29,0,0
+1135500000.0ns,h30,0,0
+1135500000.0ns,h31,0,0
+1135500000.0ns,h32,0,0
+1135600000.0ns,h1,0,1028431421
+1135600000.0ns,h2,0,959335514
+1135600000.0ns,h3,0,921312963
+1135600000.0ns,h4,0,1129457294
+1135600000.0ns,h5,0,980795863
+1135600000.0ns,h6,0,955773437
+1135600000.0ns,h7,0,665011379
+1135600000.0ns,h8,0,545933969
+1135600000.0ns,h9,0,983700605
+1135600000.0ns,h10,0,528261167
+1135600000.0ns,h11,0,860860241
+1135600000.0ns,h12,0,763615849
+1135600000.0ns,h13,0,1136025959
+1135600000.0ns,h14,0,1059800699
+1135600000.0ns,h15,0,1041981633
+1135600000.0ns,h16,0,708109258
+1135600000.0ns,h17,0,0
+1135600000.0ns,h18,0,0
+1135600000.0ns,h19,0,0
+1135600000.0ns,h20,0,0
+1135600000.0ns,h21,0,0
+1135600000.0ns,h22,0,0
+1135600000.0ns,h23,0,0
+1135600000.0ns,h24,0,0
+1135600000.0ns,h25,0,0
+1135600000.0ns,h26,0,0
+1135600000.0ns,h27,0,0
+1135600000.0ns,h28,0,0
+1135600000.0ns,h29,0,0
+1135600000.0ns,h30,0,0
+1135600000.0ns,h31,0,0
+1135600000.0ns,h32,0,0
+1135700000.0ns,h1,0,1028431421
+1135700000.0ns,h2,0,959335514
+1135700000.0ns,h3,0,921312963
+1135700000.0ns,h4,0,1130717294
+1135700000.0ns,h5,0,981307363
+1135700000.0ns,h6,0,957033437
+1135700000.0ns,h7,0,665011379
+1135700000.0ns,h8,0,545933969
+1135700000.0ns,h9,0,983724605
+1135700000.0ns,h10,0,528297167
+1135700000.0ns,h11,0,860860241
+1135700000.0ns,h12,0,763615849
+1135700000.0ns,h13,0,1136027459
+1135700000.0ns,h14,0,1061060699
+1135700000.0ns,h15,0,1041981633
+1135700000.0ns,h16,0,708109258
+1135700000.0ns,h17,0,0
+1135700000.0ns,h18,0,0
+1135700000.0ns,h19,0,0
+1135700000.0ns,h20,0,0
+1135700000.0ns,h21,0,0
+1135700000.0ns,h22,0,0
+1135700000.0ns,h23,0,0
+1135700000.0ns,h24,0,0
+1135700000.0ns,h25,0,0
+1135700000.0ns,h26,0,0
+1135700000.0ns,h27,0,0
+1135700000.0ns,h28,0,0
+1135700000.0ns,h29,0,0
+1135700000.0ns,h30,0,0
+1135700000.0ns,h31,0,0
+1135700000.0ns,h32,0,0
+1135800000.0ns,h1,0,1028431421
+1135800000.0ns,h2,0,959335514
+1135800000.0ns,h3,0,921312963
+1135800000.0ns,h4,0,1131977294
+1135800000.0ns,h5,0,981307363
+1135800000.0ns,h6,0,958294937
+1135800000.0ns,h7,0,665011379
+1135800000.0ns,h8,0,545933969
+1135800000.0ns,h9,0,984591605
+1135800000.0ns,h10,0,529131167
+1135800000.0ns,h11,0,860860241
+1135800000.0ns,h12,0,763615849
+1135800000.0ns,h13,0,1136027459
+1135800000.0ns,h14,0,1062320699
+1135800000.0ns,h15,0,1041981633
+1135800000.0ns,h16,0,708109258
+1135800000.0ns,h17,0,0
+1135800000.0ns,h18,0,0
+1135800000.0ns,h19,0,0
+1135800000.0ns,h20,0,0
+1135800000.0ns,h21,0,0
+1135800000.0ns,h22,0,0
+1135800000.0ns,h23,0,0
+1135800000.0ns,h24,0,0
+1135800000.0ns,h25,0,0
+1135800000.0ns,h26,0,0
+1135800000.0ns,h27,0,0
+1135800000.0ns,h28,0,0
+1135800000.0ns,h29,0,0
+1135800000.0ns,h30,0,0
+1135800000.0ns,h31,0,0
+1135800000.0ns,h32,0,0
+1135900000.0ns,h1,0,1028431421
+1135900000.0ns,h2,0,959335514
+1135900000.0ns,h3,0,921312963
+1135900000.0ns,h4,0,1132476794
+1135900000.0ns,h5,0,981307363
+1135900000.0ns,h6,0,959554937
+1135900000.0ns,h7,0,665011379
+1135900000.0ns,h8,0,545933969
+1135900000.0ns,h9,0,985853105
+1135900000.0ns,h10,0,530391167
+1135900000.0ns,h11,0,860860241
+1135900000.0ns,h12,0,763615849
+1135900000.0ns,h13,0,1136027459
+1135900000.0ns,h14,0,1063582199
+1135900000.0ns,h15,0,1041981633
+1135900000.0ns,h16,0,708109258
+1135900000.0ns,h17,0,0
+1135900000.0ns,h18,0,0
+1135900000.0ns,h19,0,0
+1135900000.0ns,h20,0,0
+1135900000.0ns,h21,0,0
+1135900000.0ns,h22,0,0
+1135900000.0ns,h23,0,0
+1135900000.0ns,h24,0,0
+1135900000.0ns,h25,0,0
+1135900000.0ns,h26,0,0
+1135900000.0ns,h27,0,0
+1135900000.0ns,h28,0,0
+1135900000.0ns,h29,0,0
+1135900000.0ns,h30,0,0
+1135900000.0ns,h31,0,0
+1135900000.0ns,h32,0,0
+1136000000.0ns,h1,0,1028431421
+1136000000.0ns,h2,0,959335514
+1136000000.0ns,h3,0,921312963
+1136000000.0ns,h4,0,1132800794
+1136000000.0ns,h5,0,981307363
+1136000000.0ns,h6,0,959686268
+1136000000.0ns,h7,0,665011379
+1136000000.0ns,h8,0,545933969
+1136000000.0ns,h9,0,987113105
+1136000000.0ns,h10,0,531621167
+1136000000.0ns,h11,0,860860241
+1136000000.0ns,h12,0,763615849
+1136000000.0ns,h13,0,1136027459
+1136000000.0ns,h14,0,1064842199
+1136000000.0ns,h15,0,1041981633
+1136000000.0ns,h16,0,708109258
+1136000000.0ns,h17,0,0
+1136000000.0ns,h18,0,0
+1136000000.0ns,h19,0,0
+1136000000.0ns,h20,0,0
+1136000000.0ns,h21,0,0
+1136000000.0ns,h22,0,0
+1136000000.0ns,h23,0,0
+1136000000.0ns,h24,0,0
+1136000000.0ns,h25,0,0
+1136000000.0ns,h26,0,0
+1136000000.0ns,h27,0,0
+1136000000.0ns,h28,0,0
+1136000000.0ns,h29,0,0
+1136000000.0ns,h30,0,0
+1136000000.0ns,h31,0,0
+1136000000.0ns,h32,0,0
+1136100000.0ns,h1,0,1028431421
+1136100000.0ns,h2,0,959335514
+1136100000.0ns,h3,0,921312963
+1136100000.0ns,h4,0,1132866794
+1136100000.0ns,h5,0,981307363
+1136100000.0ns,h6,0,960878768
+1136100000.0ns,h7,0,665011379
+1136100000.0ns,h8,0,545933969
+1136100000.0ns,h9,0,988373105
+1136100000.0ns,h10,0,531621167
+1136100000.0ns,h11,0,860860241
+1136100000.0ns,h12,0,763632349
+1136100000.0ns,h13,0,1136027459
+1136100000.0ns,h14,0,1066102199
+1136100000.0ns,h15,0,1041981633
+1136100000.0ns,h16,0,708109258
+1136100000.0ns,h17,0,0
+1136100000.0ns,h18,0,0
+1136100000.0ns,h19,0,0
+1136100000.0ns,h20,0,0
+1136100000.0ns,h21,0,0
+1136100000.0ns,h22,0,0
+1136100000.0ns,h23,0,0
+1136100000.0ns,h24,0,0
+1136100000.0ns,h25,0,0
+1136100000.0ns,h26,0,0
+1136100000.0ns,h27,0,0
+1136100000.0ns,h28,0,0
+1136100000.0ns,h29,0,0
+1136100000.0ns,h30,0,0
+1136100000.0ns,h31,0,0
+1136100000.0ns,h32,0,0
+1136200000.0ns,h1,0,1028431421
+1136200000.0ns,h2,0,959335514
+1136200000.0ns,h3,0,921716463
+1136200000.0ns,h4,0,1133244794
+1136200000.0ns,h5,0,981307363
+1136200000.0ns,h6,0,961496768
+1136200000.0ns,h7,0,665011379
+1136200000.0ns,h8,0,545933969
+1136200000.0ns,h9,0,989634605
+1136200000.0ns,h10,0,531621167
+1136200000.0ns,h11,0,860860241
+1136200000.0ns,h12,0,763711849
+1136200000.0ns,h13,0,1136027459
+1136200000.0ns,h14,0,1067363699
+1136200000.0ns,h15,0,1042206633
+1136200000.0ns,h16,0,708109258
+1136200000.0ns,h17,0,0
+1136200000.0ns,h18,0,0
+1136200000.0ns,h19,0,0
+1136200000.0ns,h20,0,0
+1136200000.0ns,h21,0,0
+1136200000.0ns,h22,0,0
+1136200000.0ns,h23,0,0
+1136200000.0ns,h24,0,0
+1136200000.0ns,h25,0,0
+1136200000.0ns,h26,0,0
+1136200000.0ns,h27,0,0
+1136200000.0ns,h28,0,0
+1136200000.0ns,h29,0,0
+1136200000.0ns,h30,0,0
+1136200000.0ns,h31,0,0
+1136200000.0ns,h32,0,0
+1136300000.0ns,h1,0,1028431421
+1136300000.0ns,h2,0,959335514
+1136300000.0ns,h3,0,922784463
+1136300000.0ns,h4,0,1134480794
+1136300000.0ns,h5,0,981307363
+1136300000.0ns,h6,0,961496768
+1136300000.0ns,h7,0,665011379
+1136300000.0ns,h8,0,545933969
+1136300000.0ns,h9,0,990780605
+1136300000.0ns,h10,0,531621167
+1136300000.0ns,h11,0,860860241
+1136300000.0ns,h12,0,764661349
+1136300000.0ns,h13,0,1136027459
+1136300000.0ns,h14,0,1068623699
+1136300000.0ns,h15,0,1042206633
+1136300000.0ns,h16,0,708109258
+1136300000.0ns,h17,0,0
+1136300000.0ns,h18,0,0
+1136300000.0ns,h19,0,0
+1136300000.0ns,h20,0,0
+1136300000.0ns,h21,0,0
+1136300000.0ns,h22,0,0
+1136300000.0ns,h23,0,0
+1136300000.0ns,h24,0,0
+1136300000.0ns,h25,0,0
+1136300000.0ns,h26,0,0
+1136300000.0ns,h27,0,0
+1136300000.0ns,h28,0,0
+1136300000.0ns,h29,0,0
+1136300000.0ns,h30,0,0
+1136300000.0ns,h31,0,0
+1136300000.0ns,h32,0,0
+1136400000.0ns,h1,0,1028431421
+1136400000.0ns,h2,0,959335514
+1136400000.0ns,h3,0,922784463
+1136400000.0ns,h4,0,1135470794
+1136400000.0ns,h5,0,981307363
+1136400000.0ns,h6,0,961496768
+1136400000.0ns,h7,0,665011379
+1136400000.0ns,h8,0,545933969
+1136400000.0ns,h9,0,990819605
+1136400000.0ns,h10,0,531621167
+1136400000.0ns,h11,0,860860241
+1136400000.0ns,h12,0,765412849
+1136400000.0ns,h13,0,1136027459
+1136400000.0ns,h14,0,1069883699
+1136400000.0ns,h15,0,1042277133
+1136400000.0ns,h16,0,708109258
+1136400000.0ns,h17,0,0
+1136400000.0ns,h18,0,0
+1136400000.0ns,h19,0,0
+1136400000.0ns,h20,0,0
+1136400000.0ns,h21,0,0
+1136400000.0ns,h22,0,0
+1136400000.0ns,h23,0,0
+1136400000.0ns,h24,0,0
+1136400000.0ns,h25,0,0
+1136400000.0ns,h26,0,0
+1136400000.0ns,h27,0,0
+1136400000.0ns,h28,0,0
+1136400000.0ns,h29,0,0
+1136400000.0ns,h30,0,0
+1136400000.0ns,h31,0,0
+1136400000.0ns,h32,0,0
+1136500000.0ns,h1,0,1028431421
+1136500000.0ns,h2,0,959335514
+1136500000.0ns,h3,0,922784463
+1136500000.0ns,h4,0,1135824794
+1136500000.0ns,h5,0,981307363
+1136500000.0ns,h6,0,961496768
+1136500000.0ns,h7,0,665011379
+1136500000.0ns,h8,0,545933969
+1136500000.0ns,h9,0,991223105
+1136500000.0ns,h10,0,531621167
+1136500000.0ns,h11,0,860860241
+1136500000.0ns,h12,0,765412849
+1136500000.0ns,h13,0,1136027459
+1136500000.0ns,h14,0,1071145199
+1136500000.0ns,h15,0,1042277133
+1136500000.0ns,h16,0,708109258
+1136500000.0ns,h17,0,0
+1136500000.0ns,h18,0,0
+1136500000.0ns,h19,0,0
+1136500000.0ns,h20,0,0
+1136500000.0ns,h21,0,0
+1136500000.0ns,h22,0,0
+1136500000.0ns,h23,0,0
+1136500000.0ns,h24,0,0
+1136500000.0ns,h25,0,0
+1136500000.0ns,h26,0,0
+1136500000.0ns,h27,0,0
+1136500000.0ns,h28,0,0
+1136500000.0ns,h29,0,0
+1136500000.0ns,h30,0,0
+1136500000.0ns,h31,0,0
+1136500000.0ns,h32,0,0
+1136600000.0ns,h1,0,1028431421
+1136600000.0ns,h2,0,959335514
+1136600000.0ns,h3,0,922784463
+1136600000.0ns,h4,0,1135940294
+1136600000.0ns,h5,0,981307363
+1136600000.0ns,h6,0,961496768
+1136600000.0ns,h7,0,665011379
+1136600000.0ns,h8,0,545933969
+1136600000.0ns,h9,0,991466105
+1136600000.0ns,h10,0,531621167
+1136600000.0ns,h11,0,860860241
+1136600000.0ns,h12,0,765696349
+1136600000.0ns,h13,0,1136027459
+1136600000.0ns,h14,0,1072405199
+1136600000.0ns,h15,0,1042314633
+1136600000.0ns,h16,0,708109258
+1136600000.0ns,h17,0,0
+1136600000.0ns,h18,0,0
+1136600000.0ns,h19,0,0
+1136600000.0ns,h20,0,0
+1136600000.0ns,h21,0,0
+1136600000.0ns,h22,0,0
+1136600000.0ns,h23,0,0
+1136600000.0ns,h24,0,0
+1136600000.0ns,h25,0,0
+1136600000.0ns,h26,0,0
+1136600000.0ns,h27,0,0
+1136600000.0ns,h28,0,0
+1136600000.0ns,h29,0,0
+1136600000.0ns,h30,0,0
+1136600000.0ns,h31,0,0
+1136600000.0ns,h32,0,0
+1136700000.0ns,h1,0,1029602921
+1136700000.0ns,h2,0,959335514
+1136700000.0ns,h3,0,922784463
+1136700000.0ns,h4,0,1136355794
+1136700000.0ns,h5,0,981307363
+1136700000.0ns,h6,0,961496768
+1136700000.0ns,h7,0,665011379
+1136700000.0ns,h8,0,545933969
+1136700000.0ns,h9,0,991612369
+1136700000.0ns,h10,0,531673667
+1136700000.0ns,h11,0,860860241
+1136700000.0ns,h12,0,765988849
+1136700000.0ns,h13,0,1136027459
+1136700000.0ns,h14,0,1073665199
+1136700000.0ns,h15,0,1042410381
+1136700000.0ns,h16,0,708109258
+1136700000.0ns,h17,0,0
+1136700000.0ns,h18,0,0
+1136700000.0ns,h19,0,0
+1136700000.0ns,h20,0,0
+1136700000.0ns,h21,0,0
+1136700000.0ns,h22,0,0
+1136700000.0ns,h23,0,0
+1136700000.0ns,h24,0,0
+1136700000.0ns,h25,0,0
+1136700000.0ns,h26,0,0
+1136700000.0ns,h27,0,0
+1136700000.0ns,h28,0,0
+1136700000.0ns,h29,0,0
+1136700000.0ns,h30,0,0
+1136700000.0ns,h31,0,0
+1136700000.0ns,h32,0,0
+1136800000.0ns,h1,0,1030862921
+1136800000.0ns,h2,0,959335514
+1136800000.0ns,h3,0,922784463
+1136800000.0ns,h4,0,1136508794
+1136800000.0ns,h5,0,981307363
+1136800000.0ns,h6,0,961496768
+1136800000.0ns,h7,0,665011379
+1136800000.0ns,h8,0,545933969
+1136800000.0ns,h9,0,991612369
+1136800000.0ns,h10,0,531823667
+1136800000.0ns,h11,0,860860241
+1136800000.0ns,h12,0,765988849
+1136800000.0ns,h13,0,1136027459
+1136800000.0ns,h14,0,1074325199
+1136800000.0ns,h15,0,1042410381
+1136800000.0ns,h16,0,708109258
+1136800000.0ns,h17,0,0
+1136800000.0ns,h18,0,0
+1136800000.0ns,h19,0,0
+1136800000.0ns,h20,0,0
+1136800000.0ns,h21,0,0
+1136800000.0ns,h22,0,0
+1136800000.0ns,h23,0,0
+1136800000.0ns,h24,0,0
+1136800000.0ns,h25,0,0
+1136800000.0ns,h26,0,0
+1136800000.0ns,h27,0,0
+1136800000.0ns,h28,0,0
+1136800000.0ns,h29,0,0
+1136800000.0ns,h30,0,0
+1136800000.0ns,h31,0,0
+1136800000.0ns,h32,0,0
+1136900000.0ns,h1,0,1032122921
+1136900000.0ns,h2,0,959335514
+1136900000.0ns,h3,0,922784463
+1136900000.0ns,h4,0,1136841794
+1136900000.0ns,h5,0,981307363
+1136900000.0ns,h6,0,961616768
+1136900000.0ns,h7,0,665011379
+1136900000.0ns,h8,0,545933969
+1136900000.0ns,h9,0,991790869
+1136900000.0ns,h10,0,532231667
+1136900000.0ns,h11,0,860860241
+1136900000.0ns,h12,0,766525849
+1136900000.0ns,h13,0,1136027459
+1136900000.0ns,h14,0,1074328199
+1136900000.0ns,h15,0,1042537881
+1136900000.0ns,h16,0,708109258
+1136900000.0ns,h17,0,0
+1136900000.0ns,h18,0,0
+1136900000.0ns,h19,0,0
+1136900000.0ns,h20,0,0
+1136900000.0ns,h21,0,0
+1136900000.0ns,h22,0,0
+1136900000.0ns,h23,0,0
+1136900000.0ns,h24,0,0
+1136900000.0ns,h25,0,0
+1136900000.0ns,h26,0,0
+1136900000.0ns,h27,0,0
+1136900000.0ns,h28,0,0
+1136900000.0ns,h29,0,0
+1136900000.0ns,h30,0,0
+1136900000.0ns,h31,0,0
+1136900000.0ns,h32,0,0
+1137000000.0ns,h1,0,1033187921
+1137000000.0ns,h2,0,959335514
+1137000000.0ns,h3,0,922784463
+1137000000.0ns,h4,0,1138101794
+1137000000.0ns,h5,0,981307363
+1137000000.0ns,h6,0,962447768
+1137000000.0ns,h7,0,665011379
+1137000000.0ns,h8,0,545933969
+1137000000.0ns,h9,0,992008369
+1137000000.0ns,h10,0,532258667
+1137000000.0ns,h11,0,860860241
+1137000000.0ns,h12,0,767011849
+1137000000.0ns,h13,0,1136091959
+1137000000.0ns,h14,0,1074395699
+1137000000.0ns,h15,0,1042956381
+1137000000.0ns,h16,0,708109258
+1137000000.0ns,h17,0,0
+1137000000.0ns,h18,0,0
+1137000000.0ns,h19,0,0
+1137000000.0ns,h20,0,0
+1137000000.0ns,h21,0,0
+1137000000.0ns,h22,0,0
+1137000000.0ns,h23,0,0
+1137000000.0ns,h24,0,0
+1137000000.0ns,h25,0,0
+1137000000.0ns,h26,0,0
+1137000000.0ns,h27,0,0
+1137000000.0ns,h28,0,0
+1137000000.0ns,h29,0,0
+1137000000.0ns,h30,0,0
+1137000000.0ns,h31,0,0
+1137000000.0ns,h32,0,0
+1137100000.0ns,h1,0,1033187921
+1137100000.0ns,h2,0,959335514
+1137100000.0ns,h3,0,922784463
+1137100000.0ns,h4,0,1139363294
+1137100000.0ns,h5,0,981307363
+1137100000.0ns,h6,0,962447768
+1137100000.0ns,h7,0,665011379
+1137100000.0ns,h8,0,545933969
+1137100000.0ns,h9,0,992048869
+1137100000.0ns,h10,0,532626167
+1137100000.0ns,h11,0,860860241
+1137100000.0ns,h12,0,767011849
+1137100000.0ns,h13,0,1136094959
+1137100000.0ns,h14,0,1074587699
+1137100000.0ns,h15,0,1042956381
+1137100000.0ns,h16,0,708109258
+1137100000.0ns,h17,0,0
+1137100000.0ns,h18,0,0
+1137100000.0ns,h19,0,0
+1137100000.0ns,h20,0,0
+1137100000.0ns,h21,0,0
+1137100000.0ns,h22,0,0
+1137100000.0ns,h23,0,0
+1137100000.0ns,h24,0,0
+1137100000.0ns,h25,0,0
+1137100000.0ns,h26,0,0
+1137100000.0ns,h27,0,0
+1137100000.0ns,h28,0,0
+1137100000.0ns,h29,0,0
+1137100000.0ns,h30,0,0
+1137100000.0ns,h31,0,0
+1137100000.0ns,h32,0,0
+1137200000.0ns,h1,0,1033189421
+1137200000.0ns,h2,0,959335514
+1137200000.0ns,h3,0,922784463
+1137200000.0ns,h4,0,1140623294
+1137200000.0ns,h5,0,981307363
+1137200000.0ns,h6,0,962447768
+1137200000.0ns,h7,0,665011379
+1137200000.0ns,h8,0,545933969
+1137200000.0ns,h9,0,992117869
+1137200000.0ns,h10,0,532626167
+1137200000.0ns,h11,0,860860241
+1137200000.0ns,h12,0,767011849
+1137200000.0ns,h13,0,1136201459
+1137200000.0ns,h14,0,1075474199
+1137200000.0ns,h15,0,1042956381
+1137200000.0ns,h16,0,708109258
+1137200000.0ns,h17,0,0
+1137200000.0ns,h18,0,0
+1137200000.0ns,h19,0,0
+1137200000.0ns,h20,0,0
+1137200000.0ns,h21,0,0
+1137200000.0ns,h22,0,0
+1137200000.0ns,h23,0,0
+1137200000.0ns,h24,0,0
+1137200000.0ns,h25,0,0
+1137200000.0ns,h26,0,0
+1137200000.0ns,h27,0,0
+1137200000.0ns,h28,0,0
+1137200000.0ns,h29,0,0
+1137200000.0ns,h30,0,0
+1137200000.0ns,h31,0,0
+1137200000.0ns,h32,0,0
+1137300000.0ns,h1,0,1033189421
+1137300000.0ns,h2,0,959335514
+1137300000.0ns,h3,0,922787463
+1137300000.0ns,h4,0,1141685294
+1137300000.0ns,h5,0,981307363
+1137300000.0ns,h6,0,962447768
+1137300000.0ns,h7,0,665011379
+1137300000.0ns,h8,0,545933969
+1137300000.0ns,h9,0,992117869
+1137300000.0ns,h10,0,533025167
+1137300000.0ns,h11,0,860860241
+1137300000.0ns,h12,0,767155849
+1137300000.0ns,h13,0,1136201459
+1137300000.0ns,h14,0,1076483699
+1137300000.0ns,h15,0,1042956381
+1137300000.0ns,h16,0,708109258
+1137300000.0ns,h17,0,0
+1137300000.0ns,h18,0,0
+1137300000.0ns,h19,0,0
+1137300000.0ns,h20,0,0
+1137300000.0ns,h21,0,0
+1137300000.0ns,h22,0,0
+1137300000.0ns,h23,0,0
+1137300000.0ns,h24,0,0
+1137300000.0ns,h25,0,0
+1137300000.0ns,h26,0,0
+1137300000.0ns,h27,0,0
+1137300000.0ns,h28,0,0
+1137300000.0ns,h29,0,0
+1137300000.0ns,h30,0,0
+1137300000.0ns,h31,0,0
+1137300000.0ns,h32,0,0
+1137400000.0ns,h1,0,1033189421
+1137400000.0ns,h2,0,959335514
+1137400000.0ns,h3,0,922791963
+1137400000.0ns,h4,0,1142648294
+1137400000.0ns,h5,0,981307363
+1137400000.0ns,h6,0,962447768
+1137400000.0ns,h7,0,665011379
+1137400000.0ns,h8,0,545933969
+1137400000.0ns,h9,0,992117869
+1137400000.0ns,h10,0,533571167
+1137400000.0ns,h11,0,860860241
+1137400000.0ns,h12,0,767190349
+1137400000.0ns,h13,0,1136201459
+1137400000.0ns,h14,0,1076863199
+1137400000.0ns,h15,0,1042956381
+1137400000.0ns,h16,0,708109258
+1137400000.0ns,h17,0,0
+1137400000.0ns,h18,0,0
+1137400000.0ns,h19,0,0
+1137400000.0ns,h20,0,0
+1137400000.0ns,h21,0,0
+1137400000.0ns,h22,0,0
+1137400000.0ns,h23,0,0
+1137400000.0ns,h24,0,0
+1137400000.0ns,h25,0,0
+1137400000.0ns,h26,0,0
+1137400000.0ns,h27,0,0
+1137400000.0ns,h28,0,0
+1137400000.0ns,h29,0,0
+1137400000.0ns,h30,0,0
+1137400000.0ns,h31,0,0
+1137400000.0ns,h32,0,0
+1137500000.0ns,h1,0,1033295921
+1137500000.0ns,h2,0,959335514
+1137500000.0ns,h3,0,922791963
+1137500000.0ns,h4,0,1143734294
+1137500000.0ns,h5,0,981307363
+1137500000.0ns,h6,0,962447768
+1137500000.0ns,h7,0,665011379
+1137500000.0ns,h8,0,545933969
+1137500000.0ns,h9,0,992120869
+1137500000.0ns,h10,0,534144167
+1137500000.0ns,h11,0,860860241
+1137500000.0ns,h12,0,767190349
+1137500000.0ns,h13,0,1136201459
+1137500000.0ns,h14,0,1076884199
+1137500000.0ns,h15,0,1042956381
+1137500000.0ns,h16,0,708109258
+1137500000.0ns,h17,0,0
+1137500000.0ns,h18,0,0
+1137500000.0ns,h19,0,0
+1137500000.0ns,h20,0,0
+1137500000.0ns,h21,0,0
+1137500000.0ns,h22,0,0
+1137500000.0ns,h23,0,0
+1137500000.0ns,h24,0,0
+1137500000.0ns,h25,0,0
+1137500000.0ns,h26,0,0
+1137500000.0ns,h27,0,0
+1137500000.0ns,h28,0,0
+1137500000.0ns,h29,0,0
+1137500000.0ns,h30,0,0
+1137500000.0ns,h31,0,0
+1137500000.0ns,h32,0,0
+1137600000.0ns,h1,0,1034485421
+1137600000.0ns,h2,0,959335514
+1137600000.0ns,h3,0,922791963
+1137600000.0ns,h4,0,1144539794
+1137600000.0ns,h5,0,981307363
+1137600000.0ns,h6,0,962447768
+1137600000.0ns,h7,0,665011379
+1137600000.0ns,h8,0,545933969
+1137600000.0ns,h9,0,992132869
+1137600000.0ns,h10,0,534243167
+1137600000.0ns,h11,0,860860241
+1137600000.0ns,h12,0,767190349
+1137600000.0ns,h13,0,1136201459
+1137600000.0ns,h14,0,1076884199
+1137600000.0ns,h15,0,1042956381
+1137600000.0ns,h16,0,708109258
+1137600000.0ns,h17,0,0
+1137600000.0ns,h18,0,0
+1137600000.0ns,h19,0,0
+1137600000.0ns,h20,0,0
+1137600000.0ns,h21,0,0
+1137600000.0ns,h22,0,0
+1137600000.0ns,h23,0,0
+1137600000.0ns,h24,0,0
+1137600000.0ns,h25,0,0
+1137600000.0ns,h26,0,0
+1137600000.0ns,h27,0,0
+1137600000.0ns,h28,0,0
+1137600000.0ns,h29,0,0
+1137600000.0ns,h30,0,0
+1137600000.0ns,h31,0,0
+1137600000.0ns,h32,0,0
+1137700000.0ns,h1,0,1035745421
+1137700000.0ns,h2,0,959335514
+1137700000.0ns,h3,0,922791963
+1137700000.0ns,h4,0,1145174294
+1137700000.0ns,h5,0,981307363
+1137700000.0ns,h6,0,962447768
+1137700000.0ns,h7,0,665011379
+1137700000.0ns,h8,0,545933969
+1137700000.0ns,h9,0,993094369
+1137700000.0ns,h10,0,534273167
+1137700000.0ns,h11,0,860860241
+1137700000.0ns,h12,0,767190349
+1137700000.0ns,h13,0,1136201459
+1137700000.0ns,h14,0,1076884199
+1137700000.0ns,h15,0,1042956381
+1137700000.0ns,h16,0,708109258
+1137700000.0ns,h17,0,0
+1137700000.0ns,h18,0,0
+1137700000.0ns,h19,0,0
+1137700000.0ns,h20,0,0
+1137700000.0ns,h21,0,0
+1137700000.0ns,h22,0,0
+1137700000.0ns,h23,0,0
+1137700000.0ns,h24,0,0
+1137700000.0ns,h25,0,0
+1137700000.0ns,h26,0,0
+1137700000.0ns,h27,0,0
+1137700000.0ns,h28,0,0
+1137700000.0ns,h29,0,0
+1137700000.0ns,h30,0,0
+1137700000.0ns,h31,0,0
+1137700000.0ns,h32,0,0
+1137800000.0ns,h1,0,1037006921
+1137800000.0ns,h2,0,959335514
+1137800000.0ns,h3,0,922791963
+1137800000.0ns,h4,0,1146326294
+1137800000.0ns,h5,0,981307363
+1137800000.0ns,h6,0,962447768
+1137800000.0ns,h7,0,665011379
+1137800000.0ns,h8,0,545933969
+1137800000.0ns,h9,0,994355869
+1137800000.0ns,h10,0,534273167
+1137800000.0ns,h11,0,860860241
+1137800000.0ns,h12,0,767190349
+1137800000.0ns,h13,0,1136201459
+1137800000.0ns,h14,0,1076884199
+1137800000.0ns,h15,0,1042956381
+1137800000.0ns,h16,0,708109258
+1137800000.0ns,h17,0,0
+1137800000.0ns,h18,0,0
+1137800000.0ns,h19,0,0
+1137800000.0ns,h20,0,0
+1137800000.0ns,h21,0,0
+1137800000.0ns,h22,0,0
+1137800000.0ns,h23,0,0
+1137800000.0ns,h24,0,0
+1137800000.0ns,h25,0,0
+1137800000.0ns,h26,0,0
+1137800000.0ns,h27,0,0
+1137800000.0ns,h28,0,0
+1137800000.0ns,h29,0,0
+1137800000.0ns,h30,0,0
+1137800000.0ns,h31,0,0
+1137800000.0ns,h32,0,0
+1137900000.0ns,h1,0,1038266921
+1137900000.0ns,h2,0,959335514
+1137900000.0ns,h3,0,922791963
