Time,Node,PortIndex,IrnRtxByte
+1123800000.0ns,h26,0,0
+1123800000.0ns,h27,0,0
+1123800000.0ns,h28,0,0
+1123800000.0ns,h29,0,0
+1123800000.0ns,h30,0,0
+1123800000.0ns,h31,0,0
+1123800000.0ns,h32,0,0
+1123900000.0ns,h1,0,190488044
+1123900000.0ns,h2,0,181002941
+1123900000.0ns,h3,0,198647692
+1123900000.0ns,h4,0,296906683
+1123900000.0ns,h5,0,215404710
+1123900000.0ns,h6,0,166342084
+1123900000.0ns,h7,0,205360417
+1123900000.0ns,h8,0,123171255
+1123900000.0ns,h9,0,143529716
+1123900000.0ns,h10,0,73350554
+1123900000.0ns,h11,0,130562315
+1123900000.0ns,h12,0,112931517
+1123900000.0ns,h13,0,141142143
+1123900000.0ns,h14,0,197005174
+1123900000.0ns,h15,0,145512853
+1123900000.0ns,h16,0,50691443
+1123900000.0ns,h17,0,0
+1123900000.0ns,h18,0,0
+1123900000.0ns,h19,0,0
+1123900000.0ns,h20,0,0
+1123900000.0ns,h21,0,0
+1123900000.0ns,h22,0,0
+1123900000.0ns,h23,0,0
+1123900000.0ns,h24,0,0
+1123900000.0ns,h25,0,0
+1123900000.0ns,h26,0,0
+1123900000.0ns,h27,0,0
+1123900000.0ns,h28,0,0
+1123900000.0ns,h29,0,0
+1123900000.0ns,h30,0,0
+1123900000.0ns,h31,0,0
+1123900000.0ns,h32,0,0
+1124000000.0ns,h1,0,190488044
+1124000000.0ns,h2,0,181002941
+1124000000.0ns,h3,0,198647692
+1124000000.0ns,h4,0,296906683
+1124000000.0ns,h5,0,215404710
+1124000000.0ns,h6,0,166342084
+1124000000.0ns,h7,0,205360417
+1124000000.0ns,h8,0,123171255
+1124000000.0ns,h9,0,143529716
+1124000000.0ns,h10,0,73350554
+1124000000.0ns,h11,0,130562315
+1124000000.0ns,h12,0,112931517
+1124000000.0ns,h13,0,141142143
+1124000000.0ns,h14,0,197005174
+1124000000.0ns,h15,0,145512853
+1124000000.0ns,h16,0,50691443
+1124000000.0ns,h17,0,0
+1124000000.0ns,h18,0,0
+1124000000.0ns,h19,0,0
+1124000000.0ns,h20,0,0
+1124000000.0ns,h21,0,0
+1124000000.0ns,h22,0,0
+1124000000.0ns,h23,0,0
+1124000000.0ns,h24,0,0
+1124000000.0ns,h25,0,0
+1124000000.0ns,h26,0,0
+1124000000.0ns,h27,0,0
+1124000000.0ns,h28,0,0
+1124000000.0ns,h29,0,0
+1124000000.0ns,h30,0,0
+1124000000.0ns,h31,0,0
+1124000000.0ns,h32,0,0
+1124100000.0ns,h1,0,190488044
+1124100000.0ns,h2,0,181002941
+1124100000.0ns,h3,0,198647692
+1124100000.0ns,h4,0,296906683
+1124100000.0ns,h5,0,215404710
+1124100000.0ns,h6,0,166342084
+1124100000.0ns,h7,0,205360417
+1124100000.0ns,h8,0,123171255
+1124100000.0ns,h9,0,143529716
+1124100000.0ns,h10,0,73350554
+1124100000.0ns,h11,0,130562315
+1124100000.0ns,h12,0,112931517
+1124100000.0ns,h13,0,141142143
+1124100000.0ns,h14,0,197005174
+1124100000.0ns,h15,0,145512853
+1124100000.0ns,h16,0,50691443
+1124100000.0ns,h17,0,0
+1124100000.0ns,h18,0,0
+1124100000.0ns,h19,0,0
+1124100000.0ns,h20,0,0
+1124100000.0ns,h21,0,0
+1124100000.0ns,h22,0,0
+1124100000.0ns,h23,0,0
+1124100000.0ns,h24,0,0
+1124100000.0ns,h25,0,0
+1124100000.0ns,h26,0,0
+1124100000.0ns,h27,0,0
+1124100000.0ns,h28,0,0
+1124100000.0ns,h29,0,0
+1124100000.0ns,h30,0,0
+1124100000.0ns,h31,0,0
+1124100000.0ns,h32,0,0
+1124200000.0ns,h1,0,190488044
+1124200000.0ns,h2,0,181002941
+1124200000.0ns,h3,0,198647692
+1124200000.0ns,h4,0,296906683
+1124200000.0ns,h5,0,215404710
+1124200000.0ns,h6,0,166342084
+1124200000.0ns,h7,0,205360417
+1124200000.0ns,h8,0,123171255
+1124200000.0ns,h9,0,143529716
+1124200000.0ns,h10,0,73350554
+1124200000.0ns,h11,0,130562315
+1124200000.0ns,h12,0,112931517
+1124200000.0ns,h13,0,141142143
+1124200000.0ns,h14,0,197005174
+1124200000.0ns,h15,0,145512853
+1124200000.0ns,h16,0,50691443
+1124200000.0ns,h17,0,0
+1124200000.0ns,h18,0,0
+1124200000.0ns,h19,0,0
+1124200000.0ns,h20,0,0
+1124200000.0ns,h21,0,0
+1124200000.0ns,h22,0,0
+1124200000.0ns,h23,0,0
+1124200000.0ns,h24,0,0
+1124200000.0ns,h25,0,0
+1124200000.0ns,h26,0,0
+1124200000.0ns,h27,0,0
+1124200000.0ns,h28,0,0
+1124200000.0ns,h29,0,0
+1124200000.0ns,h30,0,0
+1124200000.0ns,h31,0,0
+1124200000.0ns,h32,0,0
+1124300000.0ns,h1,0,190488044
+1124300000.0ns,h2,0,181002941
+1124300000.0ns,h3,0,198647692
+1124300000.0ns,h4,0,296906683
+1124300000.0ns,h5,0,215404710
+1124300000.0ns,h6,0,166342084
+1124300000.0ns,h7,0,205360417
+1124300000.0ns,h8,0,123171255
+1124300000.0ns,h9,0,143529716
+1124300000.0ns,h10,0,73350554
+1124300000.0ns,h11,0,130562315
+1124300000.0ns,h12,0,112931517
+1124300000.0ns,h13,0,141142143
+1124300000.0ns,h14,0,197005174
+1124300000.0ns,h15,0,145512853
+1124300000.0ns,h16,0,50691443
+1124300000.0ns,h17,0,0
+1124300000.0ns,h18,0,0
+1124300000.0ns,h19,0,0
+1124300000.0ns,h20,0,0
+1124300000.0ns,h21,0,0
+1124300000.0ns,h22,0,0
+1124300000.0ns,h23,0,0
+1124300000.0ns,h24,0,0
+1124300000.0ns,h25,0,0
+1124300000.0ns,h26,0,0
+1124300000.0ns,h27,0,0
+1124300000.0ns,h28,0,0
+1124300000.0ns,h29,0,0
+1124300000.0ns,h30,0,0
+1124300000.0ns,h31,0,0
+1124300000.0ns,h32,0,0
+1124400000.0ns,h1,0,190488044
+1124400000.0ns,h2,0,181002941
+1124400000.0ns,h3,0,198647692
+1124400000.0ns,h4,0,296906683
+1124400000.0ns,h5,0,215404710
+1124400000.0ns,h6,0,166342084
+1124400000.0ns,h7,0,205360417
+1124400000.0ns,h8,0,123171255
+1124400000.0ns,h9,0,143529716
+1124400000.0ns,h10,0,73350554
+1124400000.0ns,h11,0,130562315
+1124400000.0ns,h12,0,112931517
+1124400000.0ns,h13,0,141142143
+1124400000.0ns,h14,0,197005174
+1124400000.0ns,h15,0,145512853
+1124400000.0ns,h16,0,50691443
+1124400000.0ns,h17,0,0
+1124400000.0ns,h18,0,0
+1124400000.0ns,h19,0,0
+1124400000.0ns,h20,0,0
+1124400000.0ns,h21,0,0
+1124400000.0ns,h22,0,0
+1124400000.0ns,h23,0,0
+1124400000.0ns,h24,0,0
+1124400000.0ns,h25,0,0
+1124400000.0ns,h26,0,0
+1124400000.0ns,h27,0,0
+1124400000.0ns,h28,0,0
+1124400000.0ns,h29,0,0
+1124400000.0ns,h30,0,0
+1124400000.0ns,h31,0,0
+1124400000.0ns,h32,0,0
+1124500000.0ns,h1,0,190488044
+1124500000.0ns,h2,0,181002941
+1124500000.0ns,h3,0,198647692
+1124500000.0ns,h4,0,296906683
+1124500000.0ns,h5,0,215404710
+1124500000.0ns,h6,0,166342084
+1124500000.0ns,h7,0,205360417
+1124500000.0ns,h8,0,123171255
+1124500000.0ns,h9,0,143529716
+1124500000.0ns,h10,0,73350554
+1124500000.0ns,h11,0,130562315
+1124500000.0ns,h12,0,112931517
+1124500000.0ns,h13,0,141142143
+1124500000.0ns,h14,0,197005174
+1124500000.0ns,h15,0,145512853
+1124500000.0ns,h16,0,50691443
+1124500000.0ns,h17,0,0
+1124500000.0ns,h18,0,0
+1124500000.0ns,h19,0,0
+1124500000.0ns,h20,0,0
+1124500000.0ns,h21,0,0
+1124500000.0ns,h22,0,0
+1124500000.0ns,h23,0,0
+1124500000.0ns,h24,0,0
+1124500000.0ns,h25,0,0
+1124500000.0ns,h26,0,0
+1124500000.0ns,h27,0,0
+1124500000.0ns,h28,0,0
+1124500000.0ns,h29,0,0
+1124500000.0ns,h30,0,0
+1124500000.0ns,h31,0,0
+1124500000.0ns,h32,0,0
+1124600000.0ns,h1,0,190488044
+1124600000.0ns,h2,0,181002941
+1124600000.0ns,h3,0,198647692
+1124600000.0ns,h4,0,296906683
+1124600000.0ns,h5,0,215404710
+1124600000.0ns,h6,0,166342084
+1124600000.0ns,h7,0,205360417
+1124600000.0ns,h8,0,123171255
+1124600000.0ns,h9,0,143529716
+1124600000.0ns,h10,0,73350554
+1124600000.0ns,h11,0,130562315
+1124600000.0ns,h12,0,112931517
+1124600000.0ns,h13,0,141142143
+1124600000.0ns,h14,0,197005174
+1124600000.0ns,h15,0,145512853
+1124600000.0ns,h16,0,50691443
+1124600000.0ns,h17,0,0
+1124600000.0ns,h18,0,0
+1124600000.0ns,h19,0,0
+1124600000.0ns,h20,0,0
+1124600000.0ns,h21,0,0
+1124600000.0ns,h22,0,0
+1124600000.0ns,h23,0,0
+1124600000.0ns,h24,0,0
+1124600000.0ns,h25,0,0
+1124600000.0ns,h26,0,0
+1124600000.0ns,h27,0,0
+1124600000.0ns,h28,0,0
+1124600000.0ns,h29,0,0
+1124600000.0ns,h30,0,0
+1124600000.0ns,h31,0,0
+1124600000.0ns,h32,0,0
+1124700000.0ns,h1,0,190488044
+1124700000.0ns,h2,0,181002941
+1124700000.0ns,h3,0,198647692
+1124700000.0ns,h4,0,296906683
+1124700000.0ns,h5,0,215404710
+1124700000.0ns,h6,0,166342084
+1124700000.0ns,h7,0,205360417
+1124700000.0ns,h8,0,123171255
+1124700000.0ns,h9,0,143529716
+1124700000.0ns,h10,0,73350554
+1124700000.0ns,h11,0,130562315
+1124700000.0ns,h12,0,112931517
+1124700000.0ns,h13,0,141142143
+1124700000.0ns,h14,0,197005174
+1124700000.0ns,h15,0,145512853
+1124700000.0ns,h16,0,50691443
+1124700000.0ns,h17,0,0
+1124700000.0ns,h18,0,0
+1124700000.0ns,h19,0,0
+1124700000.0ns,h20,0,0
+1124700000.0ns,h21,0,0
+1124700000.0ns,h22,0,0
+1124700000.0ns,h23,0,0
+1124700000.0ns,h24,0,0
+1124700000.0ns,h25,0,0
+1124700000.0ns,h26,0,0
+1124700000.0ns,h27,0,0
+1124700000.0ns,h28,0,0
+1124700000.0ns,h29,0,0
+1124700000.0ns,h30,0,0
+1124700000.0ns,h31,0,0
+1124700000.0ns,h32,0,0
+1124800000.0ns,h1,0,190488044
+1124800000.0ns,h2,0,181002941
+1124800000.0ns,h3,0,198647692
+1124800000.0ns,h4,0,296906683
+1124800000.0ns,h5,0,215404710
+1124800000.0ns,h6,0,166342084
+1124800000.0ns,h7,0,205360417
+1124800000.0ns,h8,0,123171255
+1124800000.0ns,h9,0,143529716
+1124800000.0ns,h10,0,73350554
+1124800000.0ns,h11,0,130562315
+1124800000.0ns,h12,0,112931517
+1124800000.0ns,h13,0,141142143
+1124800000.0ns,h14,0,197005174
+1124800000.0ns,h15,0,145512853
+1124800000.0ns,h16,0,50691443
+1124800000.0ns,h17,0,0
+1124800000.0ns,h18,0,0
+1124800000.0ns,h19,0,0
+1124800000.0ns,h20,0,0
+1124800000.0ns,h21,0,0
+1124800000.0ns,h22,0,0
+1124800000.0ns,h23,0,0
+1124800000.0ns,h24,0,0
+1124800000.0ns,h25,0,0
+1124800000.0ns,h26,0,0
+1124800000.0ns,h27,0,0
+1124800000.0ns,h28,0,0
+1124800000.0ns,h29,0,0
+1124800000.0ns,h30,0,0
+1124800000.0ns,h31,0,0
+1124800000.0ns,h32,0,0
+1124900000.0ns,h1,0,190488044
+1124900000.0ns,h2,0,181002941
+1124900000.0ns,h3,0,198647692
+1124900000.0ns,h4,0,296906683
+1124900000.0ns,h5,0,215404710
+1124900000.0ns,h6,0,166342084
+1124900000.0ns,h7,0,205360417
+1124900000.0ns,h8,0,123171255
+1124900000.0ns,h9,0,143529716
+1124900000.0ns,h10,0,73350554
+1124900000.0ns,h11,0,130562315
+1124900000.0ns,h12,0,112931517
+1124900000.0ns,h13,0,141142143
+1124900000.0ns,h14,0,197005174
+1124900000.0ns,h15,0,145512853
+1124900000.0ns,h16,0,50691443
+1124900000.0ns,h17,0,0
+1124900000.0ns,h18,0,0
+1124900000.0ns,h19,0,0
+1124900000.0ns,h20,0,0
+1124900000.0ns,h21,0,0
+1124900000.0ns,h22,0,0
+1124900000.0ns,h23,0,0
+1124900000.0ns,h24,0,0
+1124900000.0ns,h25,0,0
+1124900000.0ns,h26,0,0
+1124900000.0ns,h27,0,0
+1124900000.0ns,h28,0,0
+1124900000.0ns,h29,0,0
+1124900000.0ns,h30,0,0
+1124900000.0ns,h31,0,0
+1124900000.0ns,h32,0,0
+1125000000.0ns,h1,0,190488044
+1125000000.0ns,h2,0,181002941
+1125000000.0ns,h3,0,198647692
+1125000000.0ns,h4,0,296906683
+1125000000.0ns,h5,0,215404710
+1125000000.0ns,h6,0,166342084
+1125000000.0ns,h7,0,205360417
+1125000000.0ns,h8,0,123171255
+1125000000.0ns,h9,0,143529716
+1125000000.0ns,h10,0,73350554
+1125000000.0ns,h11,0,130562315
+1125000000.0ns,h12,0,112931517
+1125000000.0ns,h13,0,141142143
+1125000000.0ns,h14,0,197005174
+1125000000.0ns,h15,0,145512853
+1125000000.0ns,h16,0,50691443
+1125000000.0ns,h17,0,0
+1125000000.0ns,h18,0,0
+1125000000.0ns,h19,0,0
+1125000000.0ns,h20,0,0
+1125000000.0ns,h21,0,0
+1125000000.0ns,h22,0,0
+1125000000.0ns,h23,0,0
+1125000000.0ns,h24,0,0
+1125000000.0ns,h25,0,0
+1125000000.0ns,h26,0,0
+1125000000.0ns,h27,0,0
+1125000000.0ns,h28,0,0
+1125000000.0ns,h29,0,0
+1125000000.0ns,h30,0,0
+1125000000.0ns,h31,0,0
+1125000000.0ns,h32,0,0
+1125100000.0ns,h1,0,190488044
+1125100000.0ns,h2,0,181002941
+1125100000.0ns,h3,0,198647692
+1125100000.0ns,h4,0,296906683
+1125100000.0ns,h5,0,215404710
+1125100000.0ns,h6,0,166342084
+1125100000.0ns,h7,0,205360417
+1125100000.0ns,h8,0,123171255
+1125100000.0ns,h9,0,143529716
+1125100000.0ns,h10,0,73350554
+1125100000.0ns,h11,0,130562315
+1125100000.0ns,h12,0,112931517
+1125100000.0ns,h13,0,141142143
+1125100000.0ns,h14,0,197005174
+1125100000.0ns,h15,0,145512853
+1125100000.0ns,h16,0,50691443
+1125100000.0ns,h17,0,0
+1125100000.0ns,h18,0,0
+1125100000.0ns,h19,0,0
+1125100000.0ns,h20,0,0
+1125100000.0ns,h21,0,0
+1125100000.0ns,h22,0,0
+1125100000.0ns,h23,0,0
+1125100000.0ns,h24,0,0
+1125100000.0ns,h25,0,0
+1125100000.0ns,h26,0,0
+1125100000.0ns,h27,0,0
+1125100000.0ns,h28,0,0
+1125100000.0ns,h29,0,0
+1125100000.0ns,h30,0,0
+1125100000.0ns,h31,0,0
+1125100000.0ns,h32,0,0
+1125200000.0ns,h1,0,190488044
+1125200000.0ns,h2,0,181002941
+1125200000.0ns,h3,0,198647692
+1125200000.0ns,h4,0,296906683
+1125200000.0ns,h5,0,215404710
+1125200000.0ns,h6,0,166342084
+1125200000.0ns,h7,0,205360417
+1125200000.0ns,h8,0,123171255
+1125200000.0ns,h9,0,143529716
+1125200000.0ns,h10,0,73350554
+1125200000.0ns,h11,0,130562315
+1125200000.0ns,h12,0,112931517
+1125200000.0ns,h13,0,141142143
+1125200000.0ns,h14,0,197005174
+1125200000.0ns,h15,0,145512853
+1125200000.0ns,h16,0,50691443
+1125200000.0ns,h17,0,0
+1125200000.0ns,h18,0,0
+1125200000.0ns,h19,0,0
+1125200000.0ns,h20,0,0
+1125200000.0ns,h21,0,0
+1125200000.0ns,h22,0,0
+1125200000.0ns,h23,0,0
+1125200000.0ns,h24,0,0
+1125200000.0ns,h25,0,0
+1125200000.0ns,h26,0,0
+1125200000.0ns,h27,0,0
+1125200000.0ns,h28,0,0
+1125200000.0ns,h29,0,0
+1125200000.0ns,h30,0,0
+1125200000.0ns,h31,0,0
+1125200000.0ns,h32,0,0
+1125300000.0ns,h1,0,190488044
+1125300000.0ns,h2,0,181002941
+1125300000.0ns,h3,0,198647692
+1125300000.0ns,h4,0,296906683
+1125300000.0ns,h5,0,215404710
+1125300000.0ns,h6,0,166342084
+1125300000.0ns,h7,0,205360417
+1125300000.0ns,h8,0,123171255
+1125300000.0ns,h9,0,143529716
+1125300000.0ns,h10,0,73350554
+1125300000.0ns,h11,0,130562315
+1125300000.0ns,h12,0,112931517
+1125300000.0ns,h13,0,141142143
+1125300000.0ns,h14,0,197005174
+1125300000.0ns,h15,0,145512853
+1125300000.0ns,h16,0,50691443
+1125300000.0ns,h17,0,0
+1125300000.0ns,h18,0,0
+1125300000.0ns,h19,0,0
+1125300000.0ns,h20,0,0
+1125300000.0ns,h21,0,0
+1125300000.0ns,h22,0,0
+1125300000.0ns,h23,0,0
+1125300000.0ns,h24,0,0
+1125300000.0ns,h25,0,0
+1125300000.0ns,h26,0,0
+1125300000.0ns,h27,0,0
+1125300000.0ns,h28,0,0
+1125300000.0ns,h29,0,0
+1125300000.0ns,h30,0,0
+1125300000.0ns,h31,0,0
+1125300000.0ns,h32,0,0
+1125400000.0ns,h1,0,190488044
+1125400000.0ns,h2,0,181002941
+1125400000.0ns,h3,0,198647692
+1125400000.0ns,h4,0,296906683
+1125400000.0ns,h5,0,215404710
+1125400000.0ns,h6,0,166342084
+1125400000.0ns,h7,0,205360417
+1125400000.0ns,h8,0,123171255
+1125400000.0ns,h9,0,143529716
+1125400000.0ns,h10,0,73350554
+1125400000.0ns,h11,0,130562315
+1125400000.0ns,h12,0,112931517
+1125400000.0ns,h13,0,141142143
+1125400000.0ns,h14,0,197005174
+1125400000.0ns,h15,0,145512853
+1125400000.0ns,h16,0,50691443
+1125400000.0ns,h17,0,0
+1125400000.0ns,h18,0,0
+1125400000.0ns,h19,0,0
+1125400000.0ns,h20,0,0
+1125400000.0ns,h21,0,0
+1125400000.0ns,h22,0,0
+1125400000.0ns,h23,0,0
+1125400000.0ns,h24,0,0
+1125400000.0ns,h25,0,0
+1125400000.0ns,h26,0,0
+1125400000.0ns,h27,0,0
+1125400000.0ns,h28,0,0
+1125400000.0ns,h29,0,0
+1125400000.0ns,h30,0,0
+1125400000.0ns,h31,0,0
+1125400000.0ns,h32,0,0
+1125500000.0ns,h1,0,190488044
+1125500000.0ns,h2,0,181002941
+1125500000.0ns,h3,0,198647692
+1125500000.0ns,h4,0,296906683
+1125500000.0ns,h5,0,215404710
+1125500000.0ns,h6,0,166342084
+1125500000.0ns,h7,0,205360417
+1125500000.0ns,h8,0,123171255
+1125500000.0ns,h9,0,143529716
+1125500000.0ns,h10,0,73350554
+1125500000.0ns,h11,0,130562315
+1125500000.0ns,h12,0,112931517
+1125500000.0ns,h13,0,141142143
+1125500000.0ns,h14,0,197005174
+1125500000.0ns,h15,0,145512853
+1125500000.0ns,h16,0,50691443
+1125500000.0ns,h17,0,0
+1125500000.0ns,h18,0,0
+1125500000.0ns,h19,0,0
+1125500000.0ns,h20,0,0
+1125500000.0ns,h21,0,0
+1125500000.0ns,h22,0,0
+1125500000.0ns,h23,0,0
+1125500000.0ns,h24,0,0
+1125500000.0ns,h25,0,0
+1125500000.0ns,h26,0,0
+1125500000.0ns,h27,0,0
+1125500000.0ns,h28,0,0
+1125500000.0ns,h29,0,0
+1125500000.0ns,h30,0,0
+1125500000.0ns,h31,0,0
+1125500000.0ns,h32,0,0
+1125600000.0ns,h1,0,190488044
+1125600000.0ns,h2,0,181002941
+1125600000.0ns,h3,0,198647692
+1125600000.0ns,h4,0,296906683
+1125600000.0ns,h5,0,215404710
+1125600000.0ns,h6,0,166342084
+1125600000.0ns,h7,0,205360417
+1125600000.0ns,h8,0,123171255
+1125600000.0ns,h9,0,143529716
+1125600000.0ns,h10,0,73350554
+1125600000.0ns,h11,0,130562315
+1125600000.0ns,h12,0,112931517
+1125600000.0ns,h13,0,141142143
+1125600000.0ns,h14,0,197005174
+1125600000.0ns,h15,0,145512853
+1125600000.0ns,h16,0,50691443
+1125600000.0ns,h17,0,0
+1125600000.0ns,h18,0,0
+1125600000.0ns,h19,0,0
+1125600000.0ns,h20,0,0
+1125600000.0ns,h21,0,0
+1125600000.0ns,h22,0,0
+1125600000.0ns,h23,0,0
+1125600000.0ns,h24,0,0
+1125600000.0ns,h25,0,0
+1125600000.0ns,h26,0,0
+1125600000.0ns,h27,0,0
+1125600000.0ns,h28,0,0
+1125600000.0ns,h29,0,0
+1125600000.0ns,h30,0,0
+1125600000.0ns,h31,0,0
+1125600000.0ns,h32,0,0
+1125700000.0ns,h1,0,190488044
+1125700000.0ns,h2,0,181002941
+1125700000.0ns,h3,0,198647692
+1125700000.0ns,h4,0,296906683
+1125700000.0ns,h5,0,215404710
+1125700000.0ns,h6,0,166342084
+1125700000.0ns,h7,0,205360417
+1125700000.0ns,h8,0,123171255
+1125700000.0ns,h9,0,143529716
+1125700000.0ns,h10,0,73350554
+1125700000.0ns,h11,0,130562315
+1125700000.0ns,h12,0,112931517
+1125700000.0ns,h13,0,141142143
+1125700000.0ns,h14,0,197005174
+1125700000.0ns,h15,0,145512853
+1125700000.0ns,h16,0,50691443
+1125700000.0ns,h17,0,0
+1125700000.0ns,h18,0,0
+1125700000.0ns,h19,0,0
+1125700000.0ns,h20,0,0
+1125700000.0ns,h21,0,0
+1125700000.0ns,h22,0,0
+1125700000.0ns,h23,0,0
+1125700000.0ns,h24,0,0
+1125700000.0ns,h25,0,0
+1125700000.0ns,h26,0,0
+1125700000.0ns,h27,0,0
+1125700000.0ns,h28,0,0
+1125700000.0ns,h29,0,0
+1125700000.0ns,h30,0,0
+1125700000.0ns,h31,0,0
+1125700000.0ns,h32,0,0
+1125800000.0ns,h1,0,190488044
+1125800000.0ns,h2,0,181002941
+1125800000.0ns,h3,0,198647692
+1125800000.0ns,h4,0,296906683
+1125800000.0ns,h5,0,215404710
+1125800000.0ns,h6,0,166342084
+1125800000.0ns,h7,0,205360417
+1125800000.0ns,h8,0,123171255
+1125800000.0ns,h9,0,143529716
+1125800000.0ns,h10,0,73350554
+1125800000.0ns,h11,0,130562315
+1125800000.0ns,h12,0,112931517
+1125800000.0ns,h13,0,141142143
+1125800000.0ns,h14,0,197005174
+1125800000.0ns,h15,0,145512853
+1125800000.0ns,h16,0,50691443
+1125800000.0ns,h17,0,0
+1125800000.0ns,h18,0,0
+1125800000.0ns,h19,0,0
+1125800000.0ns,h20,0,0
+1125800000.0ns,h21,0,0
+1125800000.0ns,h22,0,0
+1125800000.0ns,h23,0,0
+1125800000.0ns,h24,0,0
+1125800000.0ns,h25,0,0
+1125800000.0ns,h26,0,0
+1125800000.0ns,h27,0,0
+1125800000.0ns,h28,0,0
+1125800000.0ns,h29,0,0
+1125800000.0ns,h30,0,0
+1125800000.0ns,h31,0,0
+1125800000.0ns,h32,0,0
+1125900000.0ns,h1,0,190488044
+1125900000.0ns,h2,0,181002941
+1125900000.0ns,h3,0,198647692
+1125900000.0ns,h4,0,296906683
+1125900000.0ns,h5,0,215404710
+1125900000.0ns,h6,0,166342084
+1125900000.0ns,h7,0,205360417
+1125900000.0ns,h8,0,123171255
+1125900000.0ns,h9,0,143529716
+1125900000.0ns,h10,0,73350554
+1125900000.0ns,h11,0,130562315
+1125900000.0ns,h12,0,112931517
+1125900000.0ns,h13,0,141142143
+1125900000.0ns,h14,0,197005174
+1125900000.0ns,h15,0,145512853
+1125900000.0ns,h16,0,50691443
+1125900000.0ns,h17,0,0
+1125900000.0ns,h18,0,0
+1125900000.0ns,h19,0,0
+1125900000.0ns,h20,0,0
+1125900000.0ns,h21,0,0
+1125900000.0ns,h22,0,0
+1125900000.0ns,h23,0,0
+1125900000.0ns,h24,0,0
+1125900000.0ns,h25,0,0
+1125900000.0ns,h26,0,0
+1125900000.0ns,h27,0,0
+1125900000.0ns,h28,0,0
+1125900000.0ns,h29,0,0
+1125900000.0ns,h30,0,0
+1125900000.0ns,h31,0,0
+1125900000.0ns,h32,0,0
+1126000000.0ns,h1,0,190488044
+1126000000.0ns,h2,0,181002941
+1126000000.0ns,h3,0,198647692
+1126000000.0ns,h4,0,296906683
+1126000000.0ns,h5,0,215404710
+1126000000.0ns,h6,0,166342084
+1126000000.0ns,h7,0,205360417
+1126000000.0ns,h8,0,123171255
+1126000000.0ns,h9,0,143529716
+1126000000.0ns,h10,0,73350554
+1126000000.0ns,h11,0,130566815
+1126000000.0ns,h12,0,112931517
+1126000000.0ns,h13,0,141142143
+1126000000.0ns,h14,0,197005174
+1126000000.0ns,h15,0,145512853
+1126000000.0ns,h16,0,50691443
+1126000000.0ns,h17,0,0
+1126000000.0ns,h18,0,0
+1126000000.0ns,h19,0,0
+1126000000.0ns,h20,0,0
+1126000000.0ns,h21,0,0
+1126000000.0ns,h22,0,0
+1126000000.0ns,h23,0,0
+1126000000.0ns,h24,0,0
+1126000000.0ns,h25,0,0
+1126000000.0ns,h26,0,0
+1126000000.0ns,h27,0,0
+1126000000.0ns,h28,0,0
+1126000000.0ns,h29,0,0
+1126000000.0ns,h30,0,0
+1126000000.0ns,h31,0,0
+1126000000.0ns,h32,0,0
+1126100000.0ns,h1,0,190488044
+1126100000.0ns,h2,0,181002941
+1126100000.0ns,h3,0,198647692
+1126100000.0ns,h4,0,296906683
+1126100000.0ns,h5,0,215404710
+1126100000.0ns,h6,0,166342084
+1126100000.0ns,h7,0,205360417
+1126100000.0ns,h8,0,123171255
+1126100000.0ns,h9,0,143529716
+1126100000.0ns,h10,0,73350554
+1126100000.0ns,h11,0,130566815
+1126100000.0ns,h12,0,112931517
+1126100000.0ns,h13,0,141142143
+1126100000.0ns,h14,0,197005174
+1126100000.0ns,h15,0,145512853
+1126100000.0ns,h16,0,50691443
+1126100000.0ns,h17,0,0
+1126100000.0ns,h18,0,0
+1126100000.0ns,h19,0,0
+1126100000.0ns,h20,0,0
+1126100000.0ns,h21,0,0
+1126100000.0ns,h22,0,0
+1126100000.0ns,h23,0,0
+1126100000.0ns,h24,0,0
+1126100000.0ns,h25,0,0
+1126100000.0ns,h26,0,0
+1126100000.0ns,h27,0,0
+1126100000.0ns,h28,0,0
+1126100000.0ns,h29,0,0
+1126100000.0ns,h30,0,0
+1126100000.0ns,h31,0,0
+1126100000.0ns,h32,0,0
+1126200000.0ns,h1,0,190488044
+1126200000.0ns,h2,0,181002941
+1126200000.0ns,h3,0,198647692
+1126200000.0ns,h4,0,296906683
+1126200000.0ns,h5,0,215404710
+1126200000.0ns,h6,0,166342084
+1126200000.0ns,h7,0,205360417
+1126200000.0ns,h8,0,123171255
+1126200000.0ns,h9,0,143529716
+1126200000.0ns,h10,0,73350554
+1126200000.0ns,h11,0,130566815
+1126200000.0ns,h12,0,112931517
+1126200000.0ns,h13,0,141142143
+1126200000.0ns,h14,0,197005174
+1126200000.0ns,h15,0,145512853
+1126200000.0ns,h16,0,50691443
+1126200000.0ns,h17,0,0
+1126200000.0ns,h18,0,0
+1126200000.0ns,h19,0,0
+1126200000.0ns,h20,0,0
+1126200000.0ns,h21,0,0
+1126200000.0ns,h22,0,0
+1126200000.0ns,h23,0,0
+1126200000.0ns,h24,0,0
+1126200000.0ns,h25,0,0
+1126200000.0ns,h26,0,0
+1126200000.0ns,h27,0,0
+1126200000.0ns,h28,0,0
+1126200000.0ns,h29,0,0
+1126200000.0ns,h30,0,0
+1126200000.0ns,h31,0,0
+1126200000.0ns,h32,0,0
+1126300000.0ns,h1,0,190488044
