StartTime,FromNode,ToNode,SourcePort,DestinationPort,Size,Priority
1004714206ns,h10,h16,1,7,426B,0
1004718537ns,h10,h8,1,9,340B,0
1004723202ns,h11,h2,1,11,428B,0
1004733345ns,h11,h1,1,10,696B,0
1004734891ns,h14,h3,1,9,503B,0
1004736103ns,h9,h15,1,11,32884B,0
1004736874ns,h6,h9,1,5,471B,0
1004737342ns,h16,h9,1,5,314B,0
1004737602ns,h2,h13,1,6,117616B,0
1004741820ns,h4,h6,1,7,1911B,0
1004741950ns,h4,h8,1,10,973800B,0
1004746921ns,h4,h6,1,8,381B,0
1004749727ns,h13,h16,1,4,80516B,0
1004754374ns,h4,h8,1,11,171B,0
1004754482ns,h4,h1,1,7,813B,0
1004757435ns,h15,h8,1,14,679B,0
1004758849ns,h4,h5,1,11,338B,0
1004760195ns,h4,h5,1,12,49023B,0
1004761823ns,h7,h5,1,12,470B,0
1004769801ns,h7,h6,1,8,117912B,0
1004770784ns,h3,h4,1,7,6902B,0
1004772520ns,h4,h9,1,14,69416B,0
1004772743ns,h10,h4,1,9,77888B,0
1004773490ns,h14,h9,1,14,44356B,0
1004773704ns,h5,h15,1,8,33297B,0
1004774463ns,h8,h9,1,10,40B,0
1004775955ns,h7,h14,1,11,346B,0
1004777392ns,h13,h2,1,13,407B,0
1004778742ns,h15,h3,1,19,932B,0
1004780428ns,h2,h5,1,14,33B,0
1004781196ns,h10,h15,1,8,338B,0
1004782672ns,h7,h2,1,9,684B,0
1004783008ns,h3,h12,1,9,270B,0
1004786627ns,h12,h11,1,12,518B,0
1004787731ns,h16,h9,1,6,419B,0
1004788801ns,h12,h14,1,5,374B,0
1004788943ns,h15,h13,1,11,516B,0
1004790563ns,h7,h1,1,11,94955B,0
1004791215ns,h13,h10,1,16,431B,0
1004793775ns,h7,h8,1,11,1702B,0
1004797533ns,h9,h7,1,7,32799B,0
1004801532ns,h6,h3,1,8,2880B,0
1004802853ns,h16,h5,1,11,388B,0
1004805269ns,h2,h8,1,10,549B,0
1004806787ns,h11,h7,1,13,472B,0
1004807125ns,h14,h15,1,7,815B,0
1004808819ns,h3,h11,1,9,832984B,0
1004810582ns,h8,h1,1,11,417B,0
1004812858ns,h8,h9,1,11,857B,0
1004815099ns,h3,h14,1,9,307B,0
1004816228ns,h5,h11,1,10,575B,0
1004820487ns,h16,h13,1,13,416842B,0
1004821367ns,h6,h7,1,10,150518B,0
1004822657ns,h1,h10,1,11,322B,0
1004827818ns,h3,h4,1,8,69515B,0
1004831455ns,h11,h15,1,14,25062B,0
1004831505ns,h8,h9,1,12,184524B,0
1004834041ns,h16,h8,1,10,660B,0
1004834164ns,h7,h9,1,8,622B,0
1004835774ns,h11,h10,1,11,114870B,0
1004836910ns,h11,h3,1,6,808B,0
1004839258ns,h5,h12,1,13,38273B,0
1004839456ns,h7,h5,1,13,377B,0
1004840933ns,h4,h15,1,8,309B,0
1004843374ns,h3,h1,1,13,640B,0
1004852681ns,h13,h15,1,8,527B,0
1004853136ns,h14,h2,1,12,735B,0
1004856084ns,h14,h10,1,10,544B,0
1004858197ns,h4,h14,1,10,75552B,0
1004859052ns,h16,h15,1,5,33120B,0
1004862360ns,h4,h7,1,11,583B,0
1004862577ns,h5,h6,1,15,337B,0
1004863683ns,h3,h1,1,14,18321B,0
1004865376ns,h1,h9,1,14,823B,0
1004865728ns,h15,h4,1,10,351B,0
1004866967ns,h7,h13,1,11,249B,0
1004867703ns,h11,h9,1,18,1238B,0
1004868480ns,h5,h7,1,16,748B,0
1004868629ns,h13,h16,1,5,926B,0
1004870909ns,h3,h16,1,16,615B,0
1004871238ns,h8,h9,1,13,668B,0
1004874218ns,h1,h13,1,9,591B,0
1004874296ns,h8,h5,1,12,318B,0
1004877666ns,h8,h16,1,11,805B,0
1004877816ns,h9,h6,1,14,335B,0
1004877997ns,h2,h1,1,11,2581B,0
1004878825ns,h3,h7,1,10,35883B,0
1004880693ns,h14,h11,1,16,367B,0
1004882146ns,h8,h9,1,14,401B,0
1004883720ns,h7,h4,1,7,440B,0
1004884793ns,h9,h1,1,9,995B,0
1004885102ns,h6,h14,1,9,606B,0
1004887799ns,h12,h10,1,10,103373B,0
1004892577ns,h13,h11,1,8,843B,0
1004892782ns,h10,h7,1,10,776B,0
1004893722ns,h10,h11,1,12,418B,0
1004893977ns,h5,h14,1,11,320B,0
1004894553ns,h9,h5,1,11,208955B,0
1004894994ns,h16,h4,1,13,324B,0
1004895032ns,h15,h8,1,15,340B,0
1004898277ns,h8,h12,1,12,395B,0
1004898836ns,h14,h16,1,13,930B,0
1004901956ns,h9,h15,1,12,1557B,0
1004905612ns,h2,h6,1,10,631B,0
1004905838ns,h2,h12,1,14,594B,0
1004906802ns,h4,h14,1,11,1586B,0
1004907327ns,h10,h14,1,8,462B,0
1004909608ns,h9,h14,1,8,46090B,0
1004911546ns,h3,h12,1,10,1572B,0
1004914507ns,h2,h4,1,9,1040B,0
1004916619ns,h7,h3,1,10,229B,0
1004916927ns,h8,h15,1,9,545B,0
1004920610ns,h12,h5,1,14,39771B,0
1004922231ns,h13,h4,1,9,405B,0
1004922268ns,h14,h1,1,15,1635B,0
1004922544ns,h3,h13,1,13,992152B,0
1004925250ns,h14,h16,1,14,640B,0
1004926813ns,h3,h8,1,5,753B,0
1004927301ns,h4,h13,1,15,412B,0
1004927321ns,h2,h4,1,10,70B,0
1004928204ns,h16,h14,1,12,436B,0
1004932901ns,h16,h2,1,8,671B,0
1004935718ns,h2,h10,1,11,1061B,0
1004936856ns,h6,h10,1,5,59557B,0
1004937095ns,h10,h9,1,9,490B,0
1004937433ns,h6,h4,1,9,529B,0
1004937870ns,h11,h1,1,11,30129B,0
1004941012ns,h5,h1,1,9,1918B,0
1004944533ns,h2,h3,1,10,23700B,0
1004947274ns,h14,h11,1,17,89713B,0
1004947774ns,h10,h11,1,13,319B,0
1004949585ns,h2,h15,1,10,337B,0
1004951976ns,h8,h7,1,10,696B,0
1004957265ns,h3,h8,1,6,1180B,0
1004957273ns,h1,h12,1,11,1772B,0
1004957571ns,h7,h15,1,14,430B,0
1004960167ns,h10,h9,1,10,343B,0
1004960815ns,h6,h15,1,10,197169B,0
1004960865ns,h12,h13,1,11,440B,0
1004961388ns,h4,h1,1,8,178B,0
1004964103ns,h1,h4,1,7,482B,0
1004965263ns,h1,h4,1,8,751B,0
1004966281ns,h8,h11,1,10,1476B,0
1004967649ns,h9,h7,1,8,33841B,0
1004970042ns,h14,h10,1,11,347B,0
1004970090ns,h11,h4,1,12,723B,0
1004976679ns,h4,h10,1,7,520B,0
1004977179ns,h8,h3,1,10,30936B,0
1004978520ns,h6,h4,1,10,559B,0
1004982600ns,h8,h10,1,9,48228B,0
1004983686ns,h6,h2,1,15,391B,0
1004983832ns,h10,h8,1,10,5761604B,0
1004983932ns,h1,h4,1,9,764B,0
1004984171ns,h5,h6,1,16,623B,0
1004988987ns,h5,h15,1,9,31131B,0
1004989598ns,h13,h6,1,7,578B,0
1004991004ns,h2,h6,1,11,251B,0
1004991466ns,h10,h15,1,9,640B,0
1004993567ns,h6,h9,1,6,487B,0
1004994063ns,h14,h6,1,10,1874B,0
1004998256ns,h4,h15,1,9,780B,0
1005001118ns,h4,h1,1,9,56058B,0
1005002398ns,h12,h13,1,12,689B,0
1005002406ns,h9,h1,1,10,355B,0
1005004969ns,h6,h4,1,11,349B,0
1005005825ns,h9,h4,1,11,917B,0
1005007227ns,h9,h10,1,11,464B,0
1005009898ns,h8,h3,1,11,411B,0
1005010788ns,h3,h13,1,14,270417B,0
1005013132ns,h15,h7,1,9,344B,0
1005014020ns,h6,h9,1,7,177853B,0
1005014271ns,h13,h8,1,10,808B,0
1005014462ns,h14,h15,1,8,252869B,0
1005014589ns,h16,h12,1,6,61419B,0
1005015785ns,h4,h6,1,9,498B,0
1005021478ns,h4,h14,1,12,670B,0
1005023691ns,h6,h1,1,14,317B,0
1005027009ns,h11,h14,1,11,566B,0
1005033257ns,h15,h8,1,16,216218B,0
1005039367ns,h3,h10,1,11,325B,0
1005042578ns,h13,h12,1,5,445B,0
1005046849ns,h8,h11,1,11,275B,0
1005050120ns,h10,h16,1,8,74496B,0
1005053000ns,h4,h15,1,10,4264B,0
1005053416ns,h14,h9,1,15,968B,0
1005053425ns,h4,h12,1,15,665B,0
1005054956ns,h11,h9,1,19,460B,0
1005058391ns,h14,h6,1,11,957B,0
1005060163ns,h6,h8,1,15,10122B,0
1005062788ns,h3,h15,1,11,44599B,0
1005063393ns,h14,h11,1,18,362B,0
1005065166ns,h16,h1,1,9,1361B,0
1005068171ns,h3,h12,1,11,3470B,0
1005068553ns,h5,h16,1,13,943B,0
1005070553ns,h9,h10,1,12,31550B,0
1005070811ns,h5,h8,1,14,753B,0
1005075036ns,h15,h1,1,16,429921B,0
1005075245ns,h1,h4,1,10,1716B,0
1005079735ns,h2,h15,1,11,1400B,0
1005080578ns,h8,h6,1,9,131B,0
1005080896ns,h5,h7,1,17,346B,0
1005081076ns,h9,h13,1,17,1015B,0
1005081878ns,h10,h11,1,14,39382B,0
1005082935ns,h4,h5,1,13,347B,0
1005084874ns,h4,h2,1,12,1526B,0
1005085970ns,h9,h16,1,5,354B,0
1005086325ns,h12,h14,1,6,38640B,0
1005092688ns,h6,h15,1,11,50723B,0
1005093408ns,h6,h15,1,12,1294B,0
1005095292ns,h15,h12,1,10,308B,0
1005097871ns,h4,h1,1,10,479B,0
1005099294ns,h3,h7,1,11,469B,0
1005101722ns,h11,h7,1,14,667B,0
1005102223ns,h12,h3,1,12,42013B,0
1005104183ns,h15,h16,1,8,934B,0
1005104700ns,h6,h5,1,23,3564892B,0
1005106714ns,h11,h3,1,7,16484B,0
1005107463ns,h2,h13,1,7,345B,0
1005109652ns,h14,h9,1,16,1275276B,0
1005111874ns,h15,h7,1,10,304B,0
1005117069ns,h6,h3,1,9,532B,0
1005118533ns,h9,h14,1,9,1532B,0
1005120447ns,h16,h1,1,10,590B,0
1005120453ns,h5,h16,1,14,207B,0
1005123876ns,h1,h11,1,14,496B,0
1005125852ns,h7,h1,1,12,441B,0
1005127190ns,h14,h7,1,15,41229B,0
1005128125ns,h3,h10,1,12,977B,0
1005135394ns,h15,h14,1,8,346B,0
1005138562ns,h14,h15,1,9,83474B,0
1005141905ns,h13,h10,1,17,412B,0
1005145935ns,h4,h3,1,16,519B,0
1005147041ns,h3,h2,1,4,86297B,0
1005147244ns,h14,h3,1,10,39043B,0
1005153996ns,h2,h12,1,15,620B,0
1005154700ns,h5,h13,1,11,757B,0
1005158373ns,h9,h14,1,10,1277934B,0
1005158783ns,h3,h13,1,15,19427B,0
1005160496ns,h3,h8,1,7,25088B,0
1005160838ns,h16,h10,1,10,1796B,0
1005161975ns,h14,h16,1,15,1882564B,0
1005167818ns,h15,h13,1,12,206432B,0
1005168389ns,h12,h1,1,12,498B,0
1005170379ns,h5,h14,1,12,645B,0
1005171626ns,h16,h10,1,11,1509B,0
1005173190ns,h2,h16,1,14,436B,0
1005173418ns,h11,h5,1,13,1675B,0
1005173660ns,h11,h13,1,13,131782B,0
1005175368ns,h13,h14,1,11,506B,0
1005177293ns,h11,h13,1,14,567B,0
1005178801ns,h2,h10,1,12,649B,0
1005185525ns,h15,h16,1,9,586B,0
1005186836ns,h11,h12,1,6,1618B,0
1005190973ns,h13,h10,1,18,300B,0
1005191478ns,h9,h14,1,11,41347B,0
1005193216ns,h14,h6,1,12,485B,0
1005195032ns,h16,h12,1,7,1314B,0
1005195545ns,h13,h2,1,14,623B,0
1005196048ns,h13,h14,1,12,1161B,0
1005197402ns,h5,h15,1,10,906B,0
1005198732ns,h12,h15,1,11,752B,0
1005200097ns,h2,h10,1,13,360B,0
1005201092ns,h16,h3,1,5,75B,0
1005202109ns,h16,h8,1,11,328B,0
1005203812ns,h2,h11,1,11,584B,0
1005205962ns,h15,h8,1,17,457B,0
1005206132ns,h10,h13,1,6,684B,0
1005208609ns,h7,h1,1,13,670B,0
1005208645ns,h3,h11,1,10,746B,0
1005209337ns,h13,h5,1,13,341B,0
1005210098ns,h11,h6,1,10,697B,0
1005213025ns,h3,h16,1,17,313630B,0
1005213570ns,h9,h3,1,16,371B,0
1005214031ns,h16,h4,1,14,155B,0
1005219012ns,h10,h6,1,4,538B,0
1005219334ns,h11,h2,1,12,16774B,0
1005220944ns,h4,h8,1,12,74450B,0
1005232731ns,h16,h6,1,10,329B,0
1005233367ns,h11,h1,1,12,237B,0
1005235055ns,h2,h14,1,7,510B,0
1005235450ns,h8,h14,1,18,1314B,0
1005236987ns,h5,h6,1,17,193464B,0
1005241385ns,h6,h10,1,6,530B,0
1005242231ns,h13,h15,1,9,41872B,0
1005244628ns,h6,h10,1,7,338B,0
1005249681ns,h16,h2,1,9,1585B,0
1005256334ns,h10,h6,1,5,449B,0
1005256350ns,h5,h16,1,15,38235B,0
1005257138ns,h7,h6,1,9,163653B,0
1005259010ns,h3,h4,1,9,641B,0
1005261537ns,h11,h4,1,13,4869B,0
1005261641ns,h8,h16,1,12,554B,0
1005262040ns,h12,h10,1,11,67443B,0
1005262273ns,h3,h10,1,13,610B,0
1005263431ns,h11,h10,1,12,952B,0
1005265054ns,h5,h13,1,12,1763631B,0
1005266547ns,h1,h2,1,9,872B,0
1005268526ns,h6,h9,1,8,652B,0
1005268530ns,h6,h11,1,12,323B,0
1005273539ns,h6,h15,1,13,298634B,0
1005273789ns,h3,h2,1,5,774B,0
1005276679ns,h6,h10,1,8,7910B,0
1005281666ns,h4,h8,1,13,1779B,0
1005287232ns,h15,h10,1,11,437B,0
1005287461ns,h11,h7,1,15,1529B,0
1005288428ns,h16,h13,1,14,323B,0
1005288767ns,h4,h3,1,17,303B,0
1005289685ns,h7,h14,1,12,62547B,0
1005289729ns,h14,h2,1,13,1011B,0
1005290469ns,h10,h2,1,12,501B,0
1005291264ns,h5,h3,1,8,780B,0
1005291526ns,h12,h1,1,13,873B,0
1005291662ns,h9,h10,1,13,3296B,0
1005293968ns,h10,h2,1,13,1B,0
1005294903ns,h5,h1,1,10,347B,0
1005296013ns,h6,h2,1,16,321B,0
1005297892ns,h10,h2,1,14,36617B,0
1005301359ns,h10,h5,1,12,652B,0
1005302298ns,h15,h6,1,8,398B,0
1005302914ns,h1,h16,1,8,574B,0
1005303692ns,h9,h3,1,17,1992B,0
1005306150ns,h14,h5,1,15,661B,0
1005308287ns,h16,h1,1,11,837B,0
1005311974ns,h1,h5,1,5,255119B,0
1005314114ns,h4,h3,1,18,600B,0
1005317792ns,h1,h3,1,11,326B,0
1005318704ns,h3,h4,1,10,328B,0
1005320673ns,h8,h7,1,11,30943B,0
1005323009ns,h11,h4,1,14,512B,0
1005323689ns,h4,h16,1,17,332B,0
1005324602ns,h3,h14,1,10,41636B,0
1005325130ns,h3,h4,1,11,105092B,0
1005327169ns,h16,h15,1,6,326B,0
1005329333ns,h3,h6,1,11,1235B,0
1005332136ns,h10,h4,1,10,34097B,0
1005332949ns,h12,h5,1,15,445B,0
1005338187ns,h13,h12,1,6,60001B,0
1005339075ns,h16,h14,1,13,4335B,0
1005342466ns,h12,h5,1,16,644B,0
1005343144ns,h14,h3,1,11,365B,0
1005343260ns,h5,h2,1,8,457B,0
1005345615ns,h15,h8,1,18,55680B,0
1005347561ns,h10,h4,1,11,367B,0
1005350104ns,h4,h13,1,16,12328B,0
1005350181ns,h11,h12,1,7,912B,0
1005353737ns,h13,h11,1,9,882B,0
1005357996ns,h5,h13,1,13,163B,0
1005359047ns,h16,h10,1,12,336B,0
1005359835ns,h8,h3,1,12,509B,0
1005361289ns,h3,h5,1,13,1433B,0
1005361878ns,h9,h13,1,18,581B,0
1005363411ns,h15,h12,1,11,456B,0
1005366550ns,h6,h10,1,9,583B,0
1005368692ns,h5,h12,1,14,663B,0
1005369489ns,h14,h12,1,16,983B,0
1005371458ns,h12,h1,1,14,879B,0
1005373192ns,h2,h1,1,12,568B,0
1005374593ns,h1,h5,1,6,625B,0
1005377202ns,h12,h9,1,10,47247B,0
1005378070ns,h5,h7,1,18,967B,0
1005378658ns,h4,h5,1,14,873571B,0
1005378736ns,h7,h6,1,10,1035B,0
1005378824ns,h5,h4,1,9,483B,0
1005379719ns,h14,h16,1,16,739B,0
1005380398ns,h8,h16,1,13,672B,0
1005381080ns,h8,h5,1,13,69755B,0
1005382159ns,h16,h9,1,7,33499B,0
1005383360ns,h13,h9,1,8,94117B,0
1005384531ns,h8,h5,1,14,27503B,0
1005389755ns,h12,h2,1,10,453B,0
1005390990ns,h8,h6,1,10,472B,0
1005399304ns,h4,h12,1,16,363B,0
1005400261ns,h10,h11,1,15,92056B,0
1005404828ns,h9,h7,1,9,120298B,0
1005405903ns,h9,h4,1,12,523B,0
1005407179ns,h6,h16,1,12,210B,0
1005415870ns,h14,h5,1,16,674B,0
1005417804ns,h5,h9,1,12,43675B,0
1005422842ns,h3,h11,1,11,10400B,0
1005423061ns,h9,h7,1,10,2933B,0
1005423226ns,h3,h4,1,12,203B,0
1005424111ns,h16,h8,1,12,325B,0
1005425491ns,h3,h12,1,12,31843B,0
1005426025ns,h10,h13,1,7,49710B,0
1005427384ns,h6,h4,1,12,382B,0
1005428604ns,h7,h9,1,9,49276B,0
1005428859ns,h4,h13,1,17,335851B,0
1005431655ns,h15,h12,1,12,1023B,0
1005436472ns,h5,h2,1,9,855B,0
1005438168ns,h13,h11,1,10,243B,0
1005438909ns,h13,h8,1,11,613B,0
1005439104ns,h5,h13,1,14,666B,0
1005441022ns,h2,h14,1,8,396714B,0
1005442156ns,h15,h9,1,6,640B,0
1005442248ns,h15,h6,1,9,119B,0
1005444181ns,h12,h9,1,11,901B,0
1005445528ns,h4,h2,1,13,309B,0
1005448560ns,h1,h9,1,15,3615675B,0
1005449946ns,h9,h3,1,18,1852B,0
1005459734ns,h13,h11,1,11,28952B,0
1005460104ns,h3,h14,1,11,5914B,0
1005463307ns,h11,h1,1,13,267586B,0
1005465356ns,h6,h9,1,9,604B,0
1005465437ns,h11,h8,1,9,478B,0
1005466629ns,h6,h9,1,10,314B,0
1005466798ns,h10,h12,1,13,209B,0
1005467376ns,h9,h4,1,13,677B,0
1005473038ns,h15,h6,1,10,34740B,0
1005479079ns,h11,h16,1,14,33848B,0
1005482198ns,h10,h7,1,11,28B,0
1005482821ns,h5,h3,1,9,1237B,0
1005484185ns,h2,h14,1,9,57069B,0
1005488022ns,h8,h10,1,10,78169B,0
1005492889ns,h10,h2,1,15,39924B,0
1005495702ns,h1,h9,1,16,618B,0
1005498822ns,h13,h1,1,12,11551B,0
1005498930ns,h3,h1,1,15,8763B,0
1005499737ns,h6,h11,1,13,307B,0
1005500631ns,h9,h6,1,15,262B,0
1005501420ns,h12,h13,1,13,546B,0
1005504192ns,h13,h8,1,12,1619B,0
1005510098ns,h2,h7,1,6,580B,0
1005510299ns,h4,h2,1,14,1642B,0
1005514368ns,h14,h7,1,16,38302B,0
1005517874ns,h6,h15,1,14,40275B,0
1005519068ns,h15,h11,1,7,483B,0
1005519486ns,h7,h12,1,6,908640B,0
1005519768ns,h8,h12,1,13,861B,0
1005525271ns,h10,h4,1,12,1398B,0
1005526466ns,h11,h1,1,14,1502B,0
1005531630ns,h1,h14,1,15,2557B,0
1005534306ns,h7,h12,1,7,354B,0
1005534980ns,h3,h6,1,12,2763B,0
1005535525ns,h7,h16,1,13,631B,0
1005537190ns,h8,h13,1,13,823310B,0
1005537610ns,h1,h7,1,7,23272B,0
1005539376ns,h8,h16,1,14,971723B,0
1005539436ns,h15,h14,1,9,2848126B,0
1005541633ns,h12,h13,1,14,58399B,0
1005542702ns,h14,h6,1,13,958B,0
1005545868ns,h1,h5,1,7,1009B,0
1005547352ns,h6,h14,1,10,669B,0
1005548147ns,h14,h13,1,15,569B,0
1005550447ns,h14,h15,1,10,618B,0
1005552303ns,h8,h7,1,12,168573B,0
1005553550ns,h3,h9,1,7,1661B,0
1005553815ns,h14,h3,1,12,369B,0
1005554193ns,h7,h6,1,11,257B,0
1005554593ns,h3,h1,1,16,639B,0
1005554618ns,h15,h10,1,12,640B,0
1005559840ns,h11,h6,1,11,307B,0
1005560526ns,h7,h4,1,8,426B,0
1005567965ns,h4,h5,1,15,531B,0
1005569425ns,h6,h9,1,11,576B,0
1005573121ns,h12,h6,1,10,1355B,0
1005578988ns,h7,h13,1,12,355B,0
1005579237ns,h16,h9,1,8,51072B,0
1005580397ns,h6,h14,1,11,697B,0
1005580476ns,h16,h11,1,12,309B,0
1005586100ns,h4,h14,1,13,324B,0
1005587433ns,h14,h16,1,17,275424B,0
1005588693ns,h3,h15,1,12,239B,0
1005589720ns,h4,h9,1,15,1699B,0
1005591418ns,h14,h11,1,19,378B,0
1005591763ns,h12,h9,1,12,1774B,0
1005597339ns,h5,h9,1,13,1839577B,0
1005598393ns,h5,h10,1,9,185534B,0
1005600395ns,h4,h13,1,18,637B,0
1005601254ns,h1,h16,1,9,631B,0
1005601324ns,h6,h7,1,11,489B,0
1005603299ns,h12,h14,1,7,640B,0
1005603305ns,h6,h9,1,12,521863B,0
1005603866ns,h10,h14,1,9,259B,0
1005611834ns,h10,h2,1,16,678B,0
1005611861ns,h9,h1,1,11,114301B,0
1005613342ns,h4,h14,1,14,328B,0
1005621118ns,h1,h3,1,12,333B,0
1005621378ns,h13,h9,1,9,48954B,0
1005628519ns,h1,h16,1,10,482B,0
1005637087ns,h12,h13,1,15,45587B,0
1005638487ns,h12,h16,1,10,501B,0
1005638855ns,h4,h15,1,11,241B,0
1005640233ns,h11,h16,1,15,49966B,0
1005642770ns,h14,h6,1,14,531B,0
1005642839ns,h3,h1,1,17,661B,0
1005643919ns,h3,h12,1,13,304B,0
1005644102ns,h9,h7,1,11,1726B,0
1005644392ns,h8,h10,1,11,55371B,0
1005644688ns,h14,h3,1,13,419B,0
1005645333ns,h3,h8,1,8,239542B,0
1005646230ns,h1,h4,1,11,1479B,0
1005648054ns,h3,h6,1,13,844B,0
1005651045ns,h1,h15,1,8,405B,0
1005651439ns,h11,h5,1,14,88091B,0
1005653073ns,h16,h11,1,13,623B,0
1005653429ns,h5,h15,1,11,275B,0
1005653633ns,h4,h5,1,16,212802B,0
1005655598ns,h5,h16,1,16,568B,0
1005655640ns,h16,h9,1,9,494B,0
1005659550ns,h5,h16,1,17,304B,0
1005660009ns,h6,h11,1,14,243B,0
1005661578ns,h2,h8,1,11,277B,0
1005665059ns,h14,h2,1,14,86614B,0
1005665505ns,h2,h12,1,16,78728B,0
1005677460ns,h1,h9,1,17,669B,0
1005678219ns,h6,h13,1,16,315B,0
1005680728ns,h7,h4,1,9,344B,0
1005684451ns,h2,h10,1,14,291081B,0
1005688429ns,h13,h5,1,14,882B,0
1005689226ns,h2,h5,1,15,45118B,0
1005695576ns,h15,h5,1,8,313B,0
1005698734ns,h10,h3,1,9,307B,0
1005699809ns,h1,h11,1,15,41425B,0
1005701437ns,h10,h7,1,12,332B,0
1005701838ns,h4,h2,1,15,50420B,0
1005702421ns,h11,h1,1,15,244017B,0
1005702584ns,h10,h16,1,9,632B,0
1005703394ns,h13,h16,1,6,332B,0
1005705654ns,h7,h3,1,11,27265B,0
1005705665ns,h14,h2,1,15,645B,0
1005709388ns,h8,h5,1,15,704B,0
1005710831ns,h16,h15,1,7,103982B,0
1005710867ns,h9,h5,1,12,819B,0
1005711578ns,h11,h9,1,20,344B,0
1005718578ns,h15,h3,1,20,572B,0
1005721968ns,h8,h10,1,12,67796B,0
1005722001ns,h12,h5,1,17,734B,0
1005722490ns,h1,h15,1,9,315B,0
1005727313ns,h12,h2,1,11,719B,0
1005727482ns,h15,h11,1,8,250B,0
1005729816ns,h14,h4,1,18,92409B,0
1005736267ns,h9,h4,1,14,448B,0
1005739167ns,h1,h4,1,12,31835B,0
1005740527ns,h14,h10,1,12,5714350B,0
1005740784ns,h14,h10,1,13,115153B,0
1005742032ns,h15,h12,1,13,785B,0
1005742700ns,h3,h6,1,14,524B,0
1005744531ns,h10,h1,1,7,6791B,0
1005745744ns,h14,h16,1,18,839B,0
1005747053ns,h5,h13,1,15,151687B,0
1005748517ns,h6,h13,1,17,442B,0
1005749359ns,h16,h7,1,10,5909B,0
1005750074ns,h2,h3,1,11,352B,0
1005750244ns,h9,h14,1,12,605B,0
1005750469ns,h14,h9,1,17,41478B,0
1005751006ns,h5,h16,1,18,564B,0
1005754190ns,h1,h14,1,16,483B,0
1005754391ns,h2,h16,1,15,552B,0
1005759937ns,h8,h13,1,14,573B,0
1005760258ns,h1,h5,1,8,79B,0
1005769739ns,h4,h14,1,15,346B,0
1005770111ns,h6,h7,1,12,34115B,0
1005770600ns,h16,h14,1,14,5797B,0
1005772808ns,h1,h7,1,8,1749B,0
1005773319ns,h6,h9,1,13,343B,0
1005775556ns,h12,h3,1,13,332B,0
1005777823ns,h1,h5,1,9,689B,0
1005778448ns,h7,h15,1,15,683B,0
1005778471ns,h10,h11,1,16,337B,0
1005780599ns,h3,h12,1,14,743041B,0
1005781772ns,h1,h10,1,12,49468B,0
1005782303ns,h12,h15,1,12,82955B,0
1005782613ns,h6,h11,1,15,372B,0
1005785360ns,h15,h8,1,19,1807B,0
1005787409ns,h10,h6,1,6,48646B,0
1005788477ns,h11,h15,1,15,523B,0
1005788708ns,h2,h5,1,16,1689784B,0
1005789521ns,h11,h8,1,10,322B,0
1005801664ns,h2,h16,1,16,44645B,0
1005805064ns,h14,h5,1,17,347B,0
1005805609ns,h11,h4,1,15,451B,0
1005813577ns,h10,h15,1,10,389B,0
1005813817ns,h8,h11,1,12,332B,0
1005814136ns,h7,h6,1,12,2148B,0
1005815670ns,h7,h3,1,12,442B,0
1005815722ns,h11,h6,1,12,45850B,0
1005817074ns,h5,h9,1,14,39888B,0
1005821213ns,h16,h12,1,8,507804B,0
1005822619ns,h14,h4,1,19,40938B,0
1005822869ns,h14,h4,1,20,2024662B,0
1005828889ns,h1,h13,1,10,871B,0
1005830469ns,h6,h11,1,16,239B,0
1005832161ns,h3,h11,1,12,532B,0
1005837145ns,h1,h10,1,13,594B,0
1005854793ns,h16,h11,1,14,756840B,0
1005856908ns,h11,h1,1,16,621B,0
1005858661ns,h9,h7,1,12,470B,0
1005859291ns,h14,h10,1,14,45949B,0
1005865218ns,h10,h6,1,7,191216B,0
1005866291ns,h11,h6,1,13,288B,0
1005871319ns,h13,h6,1,8,1398131B,0
1005872311ns,h11,h16,1,16,30536B,0
1005878454ns,h13,h8,1,13,6601643B,0
1005883662ns,h12,h3,1,14,1693B,0
1005894395ns,h16,h9,1,10,77B,0
1005894836ns,h8,h4,1,9,3387B,0
1005897488ns,h10,h2,1,17,426B,0
1005899183ns,h11,h13,1,15,1897612B,0
1005900162ns,h11,h3,1,8,235502B,0
1005900455ns,h1,h13,1,11,74454B,0
1005900497ns,h12,h15,1,13,16959B,0
1005905351ns,h4,h16,1,18,453B,0
1005907072ns,h10,h5,1,13,215905B,0
1005907344ns,h13,h5,1,15,51569B,0
1005910547ns,h2,h4,1,11,1484B,0
1005913286ns,h1,h5,1,10,370B,0
1005913919ns,h4,h13,1,19,399B,0
1005914426ns,h13,h4,1,10,900B,0
1005914826ns,h14,h10,1,15,979B,0
1005918526ns,h3,h4,1,13,608B,0
1005930135ns,h11,h7,1,16,48703B,0
1005931263ns,h8,h10,1,13,3396B,0
1005932616ns,h10,h13,1,8,458B,0
1005933341ns,h15,h6,1,11,233B,0
1005934251ns,h14,h15,1,11,1096B,0
1005942550ns,h9,h11,1,2,529B,0
1005942893ns,h7,h6,1,13,106447B,0
1005943433ns,h7,h13,1,13,434B,0
1005943936ns,h3,h9,1,8,845B,0
1005945704ns,h10,h6,1,8,397B,0
1005946356ns,h1,h6,1,11,768410B,0
1005948324ns,h16,h3,1,6,1613B,0
